id,fax_id,date,container,shipper,consignee,port,country2,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
48974-1-431EVISOGVIAFRI250CAR-1,48974,9/20/2019,1,EVIA FOODS SAS,SOGEDIPA SA,LIVERPOOL,UNITED KINGDOM,26800,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2500,CARTON,NADJA,0RU1OR,CMA/CGM,1,1,0,26800,53.400002,-2.983333
49064-4-434PT.MSCBARFER56PAQ-1,49064,9/21/2019,4,WIDE ACTION,MSC TRADING SA,JAKARTA,INDONESIA,111720,BARRE D'ANGLE EN ACIER OU EN FER,56,"PAQUET, COLIS",NORTHERN DEFENDER,937A,MEDITERRANEAN SHIPPING CO,1,4,0,111720,-6.174444,106.829445
49159-2-432MANCARSILRCE56SAC-1,49159,9/21/2019,2,MANUFACTURAS SILICEAS SAS,CARRIBEX SA,BOGOTA,COLOMBIA,56120,"SILICATES,SILICATES DES METAUX ALCALINS DU COMMERCE",56,"SACS, SACHETS",WARNOW BELUGA,013H,HAPAG-LLOYD,1,2,0,56120,4.649178,-74.06283
49250-1-431SCALOVAIDSES35PAL-1,49250,9/23/2019,1,SCAN SHIPPING INC,LOVE A CHILD ONG,LOS ANGELES - CA,USA,19196.93,AIDES HUMANITAIRES DIVERSES,35,PALETTES,FOUMA,40BIS,SEABOARD MARINE,1,1,0,19196.93,33.720538,-118.252984
49338-3-433CARPAREFFELS104PIE-1,49338,9/24/2019,3,CARIBBEAN EXPRESS LINE,PARTICULIER,MONTREAL,CANADA,25000,EFFETS PERSONNELS,1040,PIECES,TRINIDAD TRADER,143E,ZIM LINES,1,3,0,25000,45.5,-73.583336
49429-1-431DAMHANTISILE261ROU-1,49429,9/26/2019,1,DAMCO CHINA LIMITED SHENZHEN BRANCH,HANSAE HAITI SA,NANSHA,CHINA,6217.45,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,261,"ROULEAUX, BOBINE",ARKADIA,102N,MAERSK LINE,1,1,0,6217.45,22.635563,113.676872
49522-7-437COOSOGVIAFRI176CAR-1,49522,9/26/2019,7,COOPERATIVA CENTRAL AURORA ALIMENTOS,SOGEDIPA SA,ITAJAI,BRAZIL,172690,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",17608,CARTON,ARKADIA,102N,SEALAND,1,7,0,172690,-26.883333,-48.65
49616-1-431CRYASSSAUADE213CAR-1,49616,9/27/2019,1,CRYSTAL INTERNATIONAL CORPORATION,ASSOCIATED FOOD DISTRIBUTORS SA,BALTIMORE - MD,USA,15567,SAUCE POUR SALADE,2139,CARTON,NORTHERN DEMOCRAT,938A,MEDITERRANEAN SHIPPING CO,1,1,0,15567,39.29028,-76.6125
49708-1-431EDIYVEPARTTE277PAQ-1,49708,9/30/2019,1,EDICOM SA,YVEL IMPORT EXPORT,LE HAVRE,FRANCE,23792,PARFUMS ET EAUX DE TOILETTE,2775,"PAQUET, COLIS",ASIAN TRADER,039H,HAPAG-LLOYD,1,1,0,23792,49.5,0.133333
49785-1-431INTEKOMATION68PIE-1,49785,10/1/2019,1,INTERPORT LOGISTICS LLC,EKO DEPOT SA,PORT EVERGLADES - FL,USA,6791,MATERIAUX DE CONSTRUCTION,68,PIECES,DELPHINUS,98S,KING OCEAN SERVICES,1,1,0,6791,26.096666,-80.1275
49874-1-431GANPAREFFELS375PIE-1,49874,10/3/2019,1,GANDHI INTERNATIONAL SHIPPING INC,PARTICULIER,SAVANNAH - GA,USA,9071.94,EFFETS PERSONNELS,375,PIECES,NADJA,0RU1QR1,CMA/CGM,1,1,0,9071.94,32.083332,-81.1
49971-1-431CHAINTTISILE291BAL-1,49971,10/5/2019,1,CHANGZHOU FOREIGN TRADE CORP,INTERAMERICAN WOVENS,SHANGHAI,CHINA,7088.5,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,291,BALLES,ARKADIA,103,EVERGREEN,1,1,0,7088.5,31.045555,121.39972
50063-1-431HUNONICUPIER255CAR-1,50063,10/5/2019,1,HUNAN VICTORY IMP & EXP CO LTD,ONITRAM SA,SHANGHAI,CHINA,8363.45,CUP ET GOBELET EN PAPIER,2556,CARTON,ARKADIA,103N,MAERSK LINE,1,1,0,8363.45,31.045555,121.39972
50155-1-431CHINOVPARION61PAQ-1,50155,10/7/2019,1,CHINA TJK MACHINERY BEIJING CO LTD,NOVAMAT SA,XIAMEN,CHINA,4420,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",61,"PAQUET, COLIS",ANNE,032E,COSCO SHIPPING,1,1,0,4420,24.479794,118.08187
50248-1-431ZHECHEMARLES134CAR-1,50248,10/7/2019,1,ZHEJIANG LEBON IMPORT & EXPORT,CHELO DEPOT,NINGBO,CHINA,8785,MARCHANDISE GENERALE,1340,CARTON,ANNE,32E,ZIM LINES,1,1,0,8785,29.878185,121.54945
50329-11-4311EURACIROUYEE65PAQ-1,50329,10/8/2019,11,EUROMETAL SERVICE NV,ACIERIE D'HAITI SA,ANTWERP,BELGIUM,319580,"ROULEAUX METALLIQUES,BANDE DEPLOYEE",65,"PAQUET, COLIS",ANNE,0061DS,CMA/CGM,1,11,0,319580,51.216667,4.416667
50422-1-431GILPALCARTON670PIE-1,50422,10/11/2019,1,GILDAN ACTIVEWEAR DOMINICAN REP,PALM APPAREL SA,RIO HAINA,DOMINICAN REPUBLIC,3851,CARTON,6700,PIECES,K STORM,041N,"CROWLEY LINER SERVICES,INC",1,1,0,3851,18.417,-70.017
50511-1-431SOUASSALILES244PIE-1,50511,10/13/2019,1,SOUTH FLORIDA FOODS INT'L INC,ASSOCIATED FOOD DISTRIBUTORS SA,PORT EVERGLADES - FL,USA,21708.67,ALIMENTS CONGELES,2440,PIECES,FOUMA,42,SEABOARD MARINE,1,1,0,21708.67,26.096666,-80.1275
50594-1-431DONS &TISILE761ROU-1,50594,10/14/2019,1,DONGSUE LOGISTICA SOCIEDAD ANONIMA,S&H GLOBAL SA,SANTO THOMAS,GUATEMALA,14485.81,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,761,"ROULEAUX, BOBINE",AS FAUSTINA,35BIS,SEABOARD MARINE,1,1,0,14485.81,15.68666392,-88.60749757
50690-10-4310SREMIMPREUES121DRU-2,50690,10/14/2019,10,SREE RAYALASEEMA HI-STRENGTH,MIMA SA,KURNOOL,INDIA,250322,PREPARATIONS CHIMIQUES,121,DRUMS,CONTSHIP PAX,041H,HAPAG-LLOYD,0.5,5,0,125161,15.833333,78.05
50787-1-431SHAVALTISILE317ROU-1,50787,10/15/2019,1,SHANGHAI GRAND INTL,VALDOR APPAREL MANUFACTURING,SHANGHAI,CHINA,7106.5,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,317,"ROULEAUX, BOBINE",ARKADIA,104N,EVERGREEN,1,1,0,7106.5,31.045555,121.39972
50884-1-431TLDJC APPARE1PAQ-1,50884,10/15/2019,1,TLD ASIA SHANGHAI,JC INTERNATIONAL SA,SHANGHAI,CHINA,7650,"APPARIEL AU SOL POUR PORT, AEROPORT, GARE",1,"PAQUET, COLIS",ARKADIA,104N,MAERSK LINE,1,1,0,7650,31.045555,121.39972
50975-1-431PIVFRABOIRES32PAL-1,50975,10/17/2019,1,PIVETEAU BOIS,FRATERNITE DE BOIS SA,PARIS,FRANCE,21460,"BOIS CONTRE-PLAQUES,PLAQUES,STRATIFIES SIMILAIRES",32,PALETTES,NADJA,0RU1SR1,CMA/CGM,1,1,0,21460,48.864716,2.349014
51060-1-431C.RLTDMATION2PIE-1,51060,10/20/2019,1,C.R. LAURENCE COMPANY,LTD CONSTRUCTION SA,MIAMI - FL,USA,441.3,MATERIAUX DE CONSTRUCTION,2,PIECES,AS FAUSTINA,36,SEABOARD MARINE,1,1,0,441.3,25.77389,-80.193886
51150-0-430CASPARVOI-UP2UNI-1,51150,10/21/2019,0,CAS AUTO LLC,PARTICULIER,NAGOYA,JAPAN,6038,VOITURES PICK-UP,2,UNITES,HOEGH MASAN,V/146,UNITED SHIPPING AND LOGISTICS,0.5,0,0.5,3019,35.1802,136.90674
51240-4-434XUZTOPAILILS134SAC-1,51240,10/21/2019,4,XUZHOU SANYOU FOODSTUFFS CO LTD,TOPCO HAITI SA,CHANGSHU,CHINA,55500,AILS,13400,"SACS, SACHETS",TRINIDAD TRADER,145H,HAPAG-LLOYD,1,4,0,55500,31.644482,120.73796
51331-10-4310ZHEJOSCHAVES250CAR-2,51331,10/22/2019,10,ZHEJIANG OSEE IMPORT & EXPORT,JOSIE SHOP,NINGBO,CHINA,125140,CHAUSSURES NEUVES,2500,CARTON,TRINIDAD TRADER,145E,ZIM LINES,0.333333333,3.333333333,0,41713.33333,29.878185,121.54945
51422-6-436PALEURCARINE512CAR-1,51422,10/23/2019,6,PALO ROSA CERAMICAS Y PARQUETS SL,EUROCERAM PLUS SA,QINGDAO,CHINA,54000,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",5126,CARTON,ARKADIA,105N,MAERSK LINE,1,6,0,54000,36.09861,120.37194
51518-10-4310NAZCRIHUILME131BID-1,51518,10/24/2019,10,NAZA TRADING COMPANY INC,CRISTO SA,JAKARTA,INDONESIA,251533.3,HUILE DE PALME,13190,BIDON,NADJA,0RU1TR1,CMA/CGM,1,10,0,251533.3,-6.174444,106.829445
51600-3-433ALLCRIBOIEES479CAR-1,51600,10/26/2019,3,ALLIED BLENDERS DISTILLERS PVT LTD,CRISTO SA,NHAVA SHEVA,INDIA,54860,BOISSON ALCOOLISEES,4790,CARTON,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,3,0,54860,18.975,72.825836
51687-0-430FLOPAREFFELS5CAR-1,51687,10/27/2019,0,FLORIDA PURCHASING AGENCY,PARTICULIER,MIAMI - FL,USA,136.08,EFFETS PERSONNELS,5,CARTON,FOUMA,43,SEABOARD MARINE,1,0,1,136.08,25.77389,-80.193886
51775-7-437FRISODLAICRE141CAR-1,51775,10/28/2019,7,FRIESLANDCAMPINA,SODISA SA,ROTTERDAM,NETHERLANDS,138903.28,LAIT CONCENTRE NON SUCRE,14116,CARTON,ASIAN TRADER,043H,HAPAG-LLOYD,1,7,0,138903.28,51.916668,4.5
51869-2-432DRBCARCARTON970PIE-1,51869,10/31/2019,2,DRB SA,CARIBBEAN ISLAND APPAREL SA,RIO HAINA,DOMINICAN REPUBLIC,16124,CARTON,970,PIECES,K STORM,044N,"CROWLEY LINER SERVICES,INC",0.5,1,0,8062,18.417,-70.017
51963-5-435POWFGSVERSSE60PAL-1,51963,11/2/2019,5,POWER SUCCESS (HONG KONG) LIMITED,FGS DISTRIBUTOR,QINGDAO,CHINA,131000,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",60,PALETTES,ARKADIA,106N,EVERGREEN,1,5,0,131000,36.09861,120.37194
52056-1-431AIRODIMARLES250CAR-1,52056,11/3/2019,1,AIR ET MER HAITI CARGO,ODILA SHOP,MANZANILLO - PA,PANAMA,10000,MARCHANDISE GENERALE,250,CARTON,ANNE,34,"CROWLEY LINER SERVICES,INC",1,1,0,10000,9.364915,-79.88098
52145-1-431CDCSHIPATRES186PIE-1,52145,11/4/2019,1,CDC SPA,SHID SA,LIVORNO,ITALY,23142,PATES ALIMENTAIRES,1866,PIECES,ANNE,034H,HAPAG-LLOYD,1,1,0,23142,43.55,10.316667
52231-1-431QSTCARTISILE111PAQ-1,52231,11/4/2019,1,QST DOMINICANA LLC,CARIBBEAN ISLAND APPAREL SA,SANTIAGO - DR,DOMINICAN REPUBLIC,13793.74,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,1110,"PAQUET, COLIS",FOUMA,43BIS,SEABOARD MARINE,1,1,0,13793.74,19.45,-70.7
52322-3-433GILQUATISILE296PAQ-1,52322,11/8/2019,3,GILDAN TEXTILES DE SULAS S DE RL,QUANTUM APAREIL SA,PUERTO CORTES,HONDURAS,51602,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,296,"PAQUET, COLIS",K STORM,045N,"CROWLEY LINER SERVICES,INC",1,3,0,51602,11.5301,122.3975
52412-2-432GUAMINPULEUR358CAR-1,52412,11/10/2019,2,GUARANTY INDUSTRIA E COMERCIO LTDA,MINISTERE DE L'AGRICULTURE,SANTOS,BRAZIL,9305.67,PULVERISATEUR,3585,CARTON,COLOMBO,PD944A,MEDITERRANEAN SHIPPING CO,1,2,0,9305.67,-23.95,-46.333332
52501-1-431EMEPARMOTTES1UNI-1,52501,11/10/2019,1,EMEX INC,PARTICULIER,MIAMI - FL,USA,13864.05,MOTOCYCLETTES,1,UNITES,REGULA,36,SEABOARD MARINE,0.5,0.5,0,6932.025,25.77389,-80.193886
52596-1-431PARCHAVIAEES266PAQ-1,52596,11/11/2019,1,PARKER MIGLIORINI INTERNATIONAL GMBH,CHATELAIN CARGO SERVICES INC,HELSINGBORG,SWEDEN,27817,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2667,"PAQUET, COLIS",ARKADIA,107N,MAERSK LINE,1,1,0,27817,56.05,12.7
52692-1-431YIWDELCHARET111PAQ-1,52692,11/11/2019,1,YIWU WEIDA IMP AND EXP CO LTD,DELMAS 2000,NINGBO,CHINA,14000,"CHAISE, TABOURET",1114,"PAQUET, COLIS",CONTSHIP PAX,045E,COSCO SHIPPING,1,1,0,14000,29.878185,121.54945
52783-1-431BRFSOCVIAFRI248CAR-1,52783,11/14/2019,1,BRF SA RUA JORGE TZACHEL,SOCIETE DE DISTRIBUTION GENERALE SA,ITAJAI,BRAZIL,28288.95,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2481,CARTON,NADJA,0RU1WR1,CMA/CGM,1,1,0,28288.95,-26.883333,-48.65
52877-4-434METGOLFILIES72PAQ-1,52877,11/16/2019,4,METAL MARKET DIS TICARET AS,GOLDEN UNION,GEBZE,TURKEY,108020,FILS EN FER OU EN ACIERS NON ALLIES,72,"PAQUET, COLIS",GSL VALERIE,PD945A,MEDITERRANEAN SHIPPING CO,1,4,0,108020,40.802757,29.430683
52961-1-431AMEASSRIZRIZ275CAR-1,52961,11/18/2019,1,AMERICAN ROLAND FOOD CORP.,ASSOCIATED FOOD DISTRIBUTORS SA,XIAMEN,CHINA,19878.13,RIZ,2750,CARTON,TRINIDAD TRADER,147E,COSCO SHIPPING,1,1,0,19878.13,24.479794,118.08187
53054-1-431ZHEMAXMARLES208CAR-1,53054,11/18/2019,1,ZHEJIANG LEBON IMPORT & EXPORT,MAXO SHOP,NINGBO,CHINA,10635,MARCHANDISE GENERALE,2088,CARTON,TRINIDAD TRADER,147E,ZIM LINES,1,1,0,10635,29.878185,121.54945
53147-1-431COBTOPAILILS240SAC-1,53147,11/20/2019,1,COBO MADRID SL,TOPCO HAITI SA,VALENCIA,SPAIN,24700,AILS,2400,"SACS, SACHETS",ARKADIA,108N,MAERSK LINE,1,1,0,24700,39.466667,-0.375
53242-1-431TRUQUIMARLES20PAL-1,53242,11/20/2019,1,TRUE VALUE MAKITA LATIN AMERICA USA,QUINCAILLERIE NOUVELLE SA,MIAMI - FL,USA,5194,MARCHANDISE GENERALE,20,PALETTES,SARA EXPRESS,711S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,5194,25.77389,-80.193886
53335-16-4316FUZCERCARINE122CAR-1,53335,11/23/2019,16,FUZHOU ALLYE IMPORT AND EXPORT,CERAMIC EXPO CENTER DISTRIBUTION,FUZHOU,CHINA,0,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",1223,CARTON,HAYLING ISLAND,PD946A,MEDITERRANEAN SHIPPING CO,1,16,0,0,25.990454,119.449191
53420-4-434QUAREBPREONS921CAR-1,53420,11/25/2019,4,QUALA SA,REBO SA,RIO HAINA,DOMINICAN REPUBLIC,98212.4,"PREPARATIONS POUR SOUPES, POTAGES OU BOUILLONS",9216,CARTON,AS FAUSTINA,38BIS,SEABOARD MARINE,1,4,0,98212.4,18.417,-70.017
53513-0-430CARHAIFAROYA150KG-2,53513,11/25/2019,0,CARGILL AMERICAS INC,HAITI BROILER SA,LOUISVILLE - KY,USA,1500000,FARINE DE SOYA,1500000,KG,UBC TORONTO,19017,AGENCE MARITIMES REUNIES,0.333333333,0,0.333333333,500000,39.97778,-105.131386
53608-2-432LUCCOMMARLES20SKI-1,53608,11/27/2019,2,LUCKETT HOLDINGS INC,COMPAGNIES DES TABACS COMME IL FAUT SA,MIAMI - FL,USA,19111,MARCHANDISE GENERALE,20,"SKID, CALE, TRAINEAU",BABUN EXPRESS,122S,ANTILLEAN MARINE SHIPPING  CORP,0.25,0.5,0,4777.75,25.77389,-80.193886
53700-0-430BE PARVOIION2UNI-1,53700,11/28/2019,0,BE FORWARD CO LTD,PARTICULIER,YOKOHAMA,JAPAN,2395,VOITURE D'OCCASION,2,UNITES,BERGAMOT,100A,AGENCE MARITIMES REUNIES,1,0,1,2395,35.74222,136.1
53793-0-430LIEPOREFFELS2CAI-1,53793,12/1/2019,0,LIEBHERR USA CO,PORT LAFITO SA,MIAMI - FL,USA,349.27,EFFETS PERSONNELS,2,CAISSES,AS FAUSTINA,39,SEABOARD MARINE,1,0,1,349.27,25.77389,-80.193886
53879-0-430REVSOCPEIUX)192CAR-1,53879,12/2/2019,0,REV ANTILLES,SOCIETE DE PROMOTION DU BOIS SA,PARIS,FRANCE,640,"PEINTURE, VERNIS A BASE DE POLYMERES (MILIEU AQUEUX)",192,CARTON,VEGA FYNEN,003E,COSCO SHIPPING,1,0,1,640,48.864716,2.349014
53966-1-431BFPSTAPRESES0N/A-1,53966,12/3/2019,1,BFP INTERANTIONAL LLC,STAR 2000,MIAMI - FL,USA,0,PREPARATIONS ALIMENTAIRES DIVERSES,0,N/A,DELPHINUS,107S,KING OCEAN SERVICES,1,1,0,0,25.77389,-80.193886
54062-1-431GUAANTCOLAPE221CAR-1,54062,12/6/2019,1,GUANGZHOU WANG CHEONG ADHESIVE PRODUCT FACTORY,ANTOINE KAWAS,CHIWAN,CHINA,17944,"COLLES ET AUTRES ADHESIFS PREPARES,TAPE",2215,CARTON,GSL VALERIE,PD948A,MEDITERRANEAN SHIPPING CO,1,1,0,17944,22.482086,113.885025
54151-4-434WALPREVIAFRI140CAI-1,54151,12/8/2019,4,WALTKOCH LTD,PRESUPEX DISTRIBUTION,MIAMI - FL,USA,102694,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1400,CAISSES,SEABOARD PATRIOT,208,SEABOARD MARINE,0.5,2,0,51347,25.77389,-80.193886
54240-7-437CARPAREFFELS153PIE-1,54240,12/9/2019,7,CARIBBEAN EXPRESS LINE,PARTICULIER,MONTREAL,CANADA,80000,EFFETS PERSONNELS,1535,PIECES,CONTSHIP PAX,049E,ZIM LINES,0.5,3.5,0,40000,45.5,-73.583336
54334-1-431PARPREVIAFRI251CAR-1,54334,12/10/2019,1,PARTNERS NETWORK BV,PREMIUM FOOD DISTRIBUTION (PFD),BARCELONA,SPAIN,26681.51,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2515,CARTON,ARKADIA,110N,MAERSK LINE,1,1,0,26681.51,41.398373,2.1741
54426-1-431GATPHIMACIES1PIE-1,54426,12/11/2019,1,GATOR PLASTICS,PHIPPS AND CO,MIAMI - FL,USA,6305,MACHINE DE MOULAGE ET PARTIES,1,PIECES,SARA EXPRESS,713S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,6305,25.77389,-80.193886
54516-2-432GERHAIVIAFRI292CAI-1,54516,12/13/2019,2,GERBER AGRI INTERNATIONAL LLC,HAITI FOOD SUPPLY SA,HOUSTON - TX,USA,27610.67,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2922,CAISSES,HAYLING ISLAND,PD949A,MEDITERRANEAN SHIPPING CO,1,2,0,27610.67,29.763056,-95.36305
54610-3-433ALLJOMARTRIE450BAL-3,54610,12/15/2019,3,ALLIANCE INTERNATIONAL SHIPPING LLC,JOMA SERVICES,MIAMI - FL,USA,59593.96,ARTICLE DE FRIPERIE,450,BALLES,WARNOW DOLPHIN,97S,SEABOARD MARINE,0.333333333,1,0,19864.65333,25.77389,-80.193886
54698-2-432YIWMAXPAROTO286CAR-1,54698,12/16/2019,2,YIWU NEWSUN IMPORT AND EXPORT CO LTD,MAXO SHOP,NINGBO,CHINA,55150,PARTIES ET ACCESSOIRE DE MOTO,2866,CARTON,TRINIDAD TRADER,149E,COSCO SHIPPING,1,2,0,55150,29.878185,121.54945
54784-4-434ZHEJOSMARLES258CAR-1,54784,12/16/2019,4,ZHEJIANG OSEE IMPORT & EXPORT,JOSIE SHOP,NINGBO,CHINA,55740,MARCHANDISE GENERALE,2586,CARTON,TRINIDAD TRADER,149E,ZIM LINES,1,4,0,55740,29.878185,121.54945
54877-1-431WELDORVETILE361CAR-1,54877,12/18/2019,1,WELLFRESH CO LTD,DORNO SERVICE,CHIWAN,CHINA,19140,VETEMENT DE TOUT GENRE CONFECTIONNE EN PRODUIT TEXTILE,361,CARTON,ARKADIA,111,EVERGREEN,1,1,0,19140,22.482086,113.885025
54970-1-431SENINVINVTER3PAL-1,54970,12/19/2019,1,SENSATA TECHNOLOGIES,INVERTECH,MIAMI - FL,USA,1266,INVERTER,3,PALETTES,SARA REGINA,154S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,1266,25.77389,-80.193886
55063-1-431WINGLOMARLES126PIE-1,55063,12/20/2019,1,WINSYSTEM GROUP INC,GLOBAL HOME & OFFICE SMART,MIAMI - FL,USA,7737,MARCHANDISE GENERALE,126,PIECES,PEPIN EXPRESS,172S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,7737,25.77389,-80.193886
55150-0-430TECBHPPREUES2SKI-1,55150,12/22/2019,0,TECHNICO-FLOR INC,BHP INDUSTRIES SA,MIAMI - FL,USA,977.5,PREPARATIONS CHIMIQUES,2,"SKID, CALE, TRAINEAU",AS SAMANTA,1S,SEABOARD MARINE,1,0,1,977.5,25.77389,-80.193886
55240-1-431CONLESMATAGE8PAL-2,55240,12/24/2019,1,CONCEPT IN FREIGHT,LES ENTREPRISES PLASTECH HAITI SA,PORT EVERGLADES - FL,USA,2180.63,MATERIEL POUR EMBALLAGE ET STOCKAGE,8,PALETTES,DELPHINUS,110S,KING OCEAN SERVICES,0.5,0.5,0,1090.315,26.096666,-80.1275
55328-1-431REMASSMARINE206CAR-1,55328,12/28/2019,1,REMIA C.V,ASSOCIATED FOOD DISTRIBUTORS SA,ROTTERDAM,NETHERLANDS,19874.2,MARGARINE,2060,CARTON,CFS PAFILIA,0RU22R1,CMA/CGM,1,1,0,19874.2,51.916668,4.5
55412-7-437EMPSODPATRES179SAC-2,55412,12/30/2019,7,EMPRESAS CAROZZI SA,SODIPAL SA,VALPARAISO - CL,CHILE,90826.29,PATES ALIMENTAIRES,17900,"SACS, SACHETS",AS SAMANTA,1N,SEABOARD MARINE,0.333333333,2.333333333,0,30275.43,-33.03558,-71.626953
55498-2-432ZHECHEMARLES693CAR-1,55498,12/30/2019,2,ZHEJIANG OSEE IMPORT & EXPORT,CHELO DEPOT,NINGBO,CHINA,28690,MARCHANDISE GENERALE,693,CARTON,VEGA FYNEN,5E,ZIM LINES,0.5,1,0,14345,29.878185,121.54945
55581-1-431EDUMINBATCHE7PAL-1,55581,1/3/2020,1,EDUARDONO SA,MINISTERE DE L'AGRICULTURE,CARTAGENA,COLOMBIA,1971.9,BATEAU DE PECHE,7,PALETTES,ARKADIA,112N,EVERGREEN,1,1,0,1971.9,10.399722,-75.51444
55681-3-433GILQUATISILE152SAC-1,55681,1/3/2020,3,GILDAN MAYAN TEXTILES DE RL,QUANTUM APAREIL SA,PUERTO CORTES,HONDURAS,44695.83,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,152,"SACS, SACHETS",PARADERO,9053S,"CROWLEY LINER SERVICES,INC",1,3,0,44695.83,11.5301,122.3975
55768-10-4310IFBCARVOIION1UNI-1,55768,1/6/2020,10,IFB INTERNATIONAL FREIGHT BRIDGE,CARIMPEX,LE HAVRE,FRANCE,128650,VOITURE D'OCCASION,1,UNITES,CONTSHIP PAX,20001E,COSCO SHIPPING,0.333333333,3.333333333,0,42883.33333,49.5,0.133333
55860-3-433PARPAREFFELS3LOT-2,55860,1/6/2020,3,PARTICULIER,PARTICULIER,MIAMI - FL,USA,48694,EFFETS PERSONNELS,3,LOTS,PEPIN EXPRESS,173S,ANTILLEAN MARINE SHIPPING  CORP,0.5,1.5,0,24347,25.77389,-80.193886
55953-31-4331ALLPAREFFELS30LOT-3,55953,1/12/2020,31,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,MIAMI - FL,USA,496096.69,EFFETS PERSONNELS,30,LOTS,AS FAUSTINA,42S,SEABOARD MARINE,0.333333333,10.33333333,0,165365.5633,25.77389,-80.193886
56047-0-430HYUSUNVOISUV4UNI-1,56047,1/12/2020,0,HYUNDAI MOTORS COMPANY,SUNAUTO SA,RIO HAINA,DOMINICAN REPUBLIC,6304,VOITURES SUV,4,UNITES,VIKING PRINCESS,V.125,PDVSA RVAM,1,0,1,6304,18.417,-70.017
56141-1-431VIRTROAROOME960PAQ-1,56141,1/13/2020,1,VIRGINIA DARE EXTRACT CO,TROPIC SA,PORT NEWARK ELIZABETH - NJ,USA,23044.69,AROME,960,"PAQUET, COLIS",AS SAMANTA,2BIS,SEABOARD MARINE,1,1,0,23044.69,40.68155,-74.1505
56236-1-431ABRMSCMARLES9PAL-1,56236,1/14/2020,1,ABRACOL NORTH AMERICA INC,MSC TRADING SA,PORT EVERGLADES - FL,USA,11065.84,MARCHANDISE GENERALE,9,PALETTES,DELPHINUS,113S,KING OCEAN SERVICES,1,1,0,11065.84,26.096666,-80.1275
56323-2-432FAVEXTALILES40PAL-1,56323,1/16/2020,2,FAVID,EXTRA MARKET,LE HAVRE,FRANCE,51366,ALIMENTS CONGELES,40,PALETTES,CFS PAFILIA,0RU25R1,CMA/CGM,1,2,0,51366,49.5,0.133333
56413-2-432GUMCRISACOSE236PAQ-1,56413,1/19/2020,2,GUMUS GIDA SANAYI VE TIC A.S,CRISTO SA,ISTANBUL,TURKEY,32332,SACCHAROSE,23600,"PAQUET, COLIS",GSL VALERIE,PD002A,MEDITERRANEAN SHIPPING CO,1,2,0,32332,41.018612,28.964722
56509-1-431FRIANTLAIDRE163CAR-1,56509,1/20/2020,1,FRIESLANDCAMPINA,ANTONIO HANDAL & CO,ROTTERDAM,NETHERLANDS,21621.6,LAIT EN POUDRE,1638,CARTON,ASIAN TRADER,0003H,HAPAG-LLOYD,1,1,0,21621.6,51.916668,4.5
56597-1-431CARCARPAPCE)3PAL-1,56597,1/21/2020,1,CARIBBEAN ISLAND APPAREL SA,CARIBBEAN ISLAND APPAREL SA,MIAMI - FL,USA,2629,"PAPIER ET CARTON KRAFT (COUVERTURE, SAC GRANDE CONTENANCE)",3,PALETTES,SARA EXPRESS,717S,ANTILLEAN MARINE SHIPPING  CORP,0.5,0.5,0,1314.5,25.77389,-80.193886
56687-1-431QINVALMEU..)112PAL-1,56687,1/23/2020,1,QINGDAO FINE ART FURNITURE CO LTD,VALERIO CANEZ SA,QINGDAO,CHINA,15500,"MEUBLES ET LEURS PARTIES (MOBILIER DE BUREAU,CHAMBRE...)",1126,PALETTES,ARKADIA,114N,EVERGREEN,1,1,0,15500,36.09861,120.37194
